0,1,2,0
-0.69772243,-0.1457926,0.0027389703,1
0.95447123,0.11506996,-0.014041954,0
-1.5239443,-0.30933255,0.0095023755,1
0.90843105,0.066825114,-0.014855713,0
0.29802147,-0.6871574,-0.029383287,1
0.051095843,0.21512797,0.0029688198,0
0.82526994,0.43337485,-0.0019021574,1
-0.89728045,1.0674173,0.043727506,0
-0.9047053,-1.2950697,-0.030846655,1
-0.662853,0.59424853,0.025485735,1
0.29026872,0.14747772,-0.002766124,0
-1.5954312,0.20352352,0.026643917,1
-1.2477056,0.6354263,0.035203766,0
-0.73535097,-1.3227633,-0.03427828,1
-0.8765285,-0.57258934,-0.0080936365,1
-0.09484905,0.80608505,0.023780707,1
0.60639924,-0.40062943,-0.025059482,1
-0.18813843,0.7090091,0.022111166,1
0.7327285,-0.111511976,-0.01779451,0
0.56284124,-0.27014104,-0.020202361,1
0.16958967,-0.21875408,-0.012497988,0
-0.30826145,1.0053828,0.033241693,0
-1.5476011,-0.57794106,0.0014045686,1
-0.7646035,0.8574699,0.03522071,1
-1.4564093,0.7011888,0.040275987,1
-1.0395616,0.88404244,0.04001609,1
-0.84185433,0.035079725,0.010497352,1
0.81119645,-0.03335032,-0.01652738,0
-1.7557057,0.9182784,0.0514072,0
0.035859644,0.19995832,0.0027198438,0
0.15205377,0.31916866,0.0047330707,0
-0.43746203,-0.72994286,-0.01961988,1
0.7088523,0.30320814,-0.004217293,0
0.18158299,0.7244827,0.017086718,0
-0.9954368,0.9400165,0.041138973,0
0.38650423,0.24621728,-0.0011008913,0
-1.3929121,0.7773605,0.04175435,0
-0.54764915,1.1314281,0.040702265,1
0.8009819,0.15820414,-0.010256885,1
0.27589607,0.13307467,-0.0030036261,1
-0.7758477,-0.9986993,-0.023243092,0
-0.6075419,0.28323326,0.0149182025,0
-0.17367953,0.72330594,0.022345863,0
-1.5045598,0.001454711,0.018986806,1
-1.0479022,-0.15959004,0.007349612,0
-0.52984405,-1.3190697,-0.037219733,1
0.011447698,-0.758356,-0.027237166,0
1.028516,0.41135168,-0.0058002346,0
-0.13260531,0.7653071,0.023057275,1
-0.1596083,0.73745245,0.022581782,0
0.7327285,-0.111511976,-0.01779451,0
0.75940925,-0.08529349,-0.017374892,0
0.40064603,0.59956795,0.009856885,0
-1.4390954,-0.22634724,0.010887245,1
-0.8942342,-0.015687551,0.009656951,0
1.0933826,0.26898003,-0.011347473,0
-1.4416307,-0.50167304,0.0022741621,1
0.85522914,-0.16346817,-0.021385811,0
0.11846572,-0.8450071,-0.031653844,0
0.7888399,-0.22898632,-0.022437468,0
0.87059104,0.23148459,-0.009013676,0
-0.7876171,0.44892386,0.022717375,1
1.0611316,1.4616574,0.026719991,0
0.002745986,-0.57341975,-0.021200418,0
-0.3005451,0.60476226,0.020509966,1
0.28006285,0.45845422,0.00721162,0
0.7341099,-0.2814602,-0.023255661,1
0.55220217,-0.08952505,-0.014280313,0
0.83628005,-0.007771477,-0.016103888,0
-0.34396452,-0.41350514,-0.010929335,0
0.676561,0.030717596,-0.012381144,1
-0.36353898,-0.15045613,-0.002322751,0
-1.5243262,1.2107745,0.057263356,1
-0.013760477,-0.13681208,-0.0071375063,0
1.0225859,0.18824732,-0.012788173,0
2.0612078,1.8869028,0.024109285,0
0.29671025,1.3818024,0.035963498,0
0.32603425,0.51058364,0.00816918,0
0.40459836,-0.58876896,-0.027903933,1
0.5082885,-0.13006206,-0.014889687,0
0.37901348,-0.029833235,-0.009720669,0
0.9895042,0.36435688,-0.006670381,0
0.07298899,1.032563,0.028412648,0
0.84215254,-0.17654252,-0.021598294,0
-0.3223583,-0.11737344,-0.0018954724,1
0.5376949,-0.10301268,-0.014484691,0
-1.2795061,1.6049316,0.066119686,0
0.676561,0.030717596,-0.012381144,0
-1.9083983,1.2744999,0.06479764,1
0.6778957,-0.16415027,-0.018617524,0
1.0111718,0.17574954,-0.013005038,0
0.0902468,-0.044215754,-0.0057890774,0
0.090396464,1.0612928,0.029054016,0
-0.1068756,-0.21657228,-0.008250629,1
-0.01751256,-0.590549,-0.021438304,0
-0.62964,-0.07673708,0.00392773,0
0.7771573,0.13343725,-0.010674061,0
