0,1,2,0
1.2859643,-0.8532617,-0.033609714,0
1.4915078,-0.18237376,-0.03537535,0
0.3247404,0.503723,0.0035203472,0
-0.2253497,0.6345035,0.0025874488,0
0.39673418,-1.1907694,-0.029474478,1
0.28034094,-1.0381237,-0.022414567,0
0.00470908,0.10814336,-0.01677978,0
-0.8954412,0.19351625,0.019712653,1
0.28122705,-0.8105339,-0.03367921,0
-1.4305431,2.074273,0.032599125,0
-0.38320348,-0.93641114,0.0014085434,0
0.25472623,-0.8004552,-0.032284737,0
-1.1603649,0.76384586,0.015985359,0
0.17008388,-0.78921425,-0.008037236,0
0.78561366,0.7578613,-0.011807416,0
-0.80902255,0.30074948,0.019098502,1
-0.30643722,-1.2442882,0.0011865944,0
0.6714951,-0.64538777,-0.011950251,0
-1.7702792,1.9760866,0.03938027,0
-0.17048764,0.34880304,0.0062205233,1
0.1567768,-0.8406146,-0.011170831,0
-1.2177022,-1.0460455,9.755418e-05,0
1.2838252,0.7361489,-0.020336915,0
1.0450828,0.35047042,-0.02011749,0
-0.022054851,1.2189271,0.011434358,1
0.56465983,-0.22210857,-0.008919053,0
-0.37616596,-0.87216556,0.003529165,0
1.2932376,0.91755205,-0.022050604,1
-0.87186027,0.3701588,0.017749619,1
-0.2411085,0.808366,0.0033008344,1
-1.0167674,0.24094594,0.018207539,0
-0.20251906,0.5074271,0.0032227747,0
-0.71544266,-0.04222387,0.0123290345,0
-0.9999466,-0.81622326,0.00015041232,0
-0.3982171,-1.0092775,-0.00093821064,0
0.8078501,-0.24200732,-0.018776448,0
0.2342972,0.8266645,0.0028236136,1
-0.75910044,0.29030716,0.019863624,0
-1.4101237,1.5364668,0.035271864,0
-0.40467104,-0.9719052,0.000104699284,0
-0.7560744,-0.70305294,-0.0003957525,0
0.6124543,-0.25756386,-0.012310833,0
0.5608571,-1.3845406,-0.037529193,0
0.28037328,0.44961464,0.006077178,0
0.027121112,1.7067473,0.012083147,1
0.616908,-0.6220932,-0.009487908,1
0.06814708,-0.37545168,-0.006303221,0
-0.65829587,-1.3003259,-0.0063001476,1
-1.0390778,1.1329286,0.029101145,1
0.6270007,0.6952879,-0.0077899173,1
0.28895286,-1.0576273,-0.023098655,0
0.2342972,0.8266645,0.0028236136,0
0.41248536,0.45764405,0.0016743876,0
-1.1791123,-1.0329976,-0.00052407756,0
-0.7374728,0.20641494,0.020797785,0
-0.15773341,2.2009583,0.016219746,0
0.073359326,-0.42064407,-0.009776607,0
-0.6738305,0.0061406195,0.01330255,0
0.4839253,0.2204172,-0.0038088523,0
0.6382187,1.4567564,-0.008848976,0
0.33539277,-0.7699785,-0.033985488,0
0.10869737,1.7281651,0.008679487,0
1.3524373,0.7283812,-0.021249622,0
0.15110296,-0.7811763,-0.00859943,0
1.2817848,0.91198915,-0.027867628,0
0.795436,1.1956389,-0.011768095,1
0.2797522,0.4525466,-0.00022517517,0
-0.37157878,-0.8991777,0.003022775,0
0.7102675,-0.26361683,-0.01639244,1
1.537308,-0.83243906,-0.036944248,0
0.8256303,1.1131153,-0.012989674,1
0.16068053,-0.8542798,-0.0117879845,0
0.4507833,1.6065938,-0.0009747036,1
-0.96757126,0.82496756,0.021324176,1
0.22148533,0.8339481,-0.00021198764,1
0.18357408,-0.8663963,-0.0071350783,1
-0.9965552,-0.80807424,0.000763569,0
0.12804413,-0.5440524,-0.019789744,0
-0.9176785,0.068871945,0.0076237954,0
0.41691637,0.22371191,-0.0012202002,0
0.56635445,-0.5816649,-0.006610591,1
0.092489704,-0.42734593,-0.00955357,0
-1.255309,0.82068914,0.02191807,0
-0.21654883,0.56811976,0.003445305,0
-1.2621577,0.16284305,0.019340541,0
-0.3991436,-1.0125759,-0.0010487624,0
0.17260392,-0.8278729,-0.009819787,0
0.5698072,-0.22409979,-0.00956187,0
0.46423042,0.26814157,-0.004420653,0
-0.39220306,-0.97824925,-8.988008e-05,1
0.10944827,-1.3261127,-0.031865858,0
-0.40150717,-0.9875449,-0.0002421774,0
0.06672451,-0.4017671,-0.008860357,0
-0.7561896,0.013640106,0.01094155,0
0.5635729,0.7120231,-0.006553035,0
-0.36439285,-0.83216333,0.005302716,0
-0.030106544,1.5710411,0.01554874,0
0.6342763,0.91835564,-0.009287529,0
0.6856484,0.5379328,-0.006688632,0
-0.9131999,-0.7641914,0.0007581189,0
0.3723215,0.544675,0.0011605509,0
0.069406554,-0.3936101,-0.008192655,0
-0.64975,-0.61002254,0.0018979348,1
-0.06345728,0.08104023,0.0017338507,0
0.7940763,-0.68484664,-0.017428946,1
0.071124926,-0.3908637,-0.007154979,0
0.9398048,-0.7404076,-0.023326663,1
0.75693,0.5922297,-0.009072792,0
-0.7900475,0.23364323,0.0200915,0
0.25487015,0.7982345,0.0020603687,0
0.20850484,-0.64519846,-0.026940826,0
0.16071877,-0.8431476,-0.010895874,0
1.008183,-0.23495567,-0.024986167,0
0.60585237,0.55906636,-0.0139934085,0
-0.8067299,-0.7033782,0.0006377809,0
0.15879574,-0.58135086,-0.023001749,0
-0.16851825,0.4598394,-0.0010617152,0
-0.9839035,0.005541086,0.0077274106,0
0.8483106,-0.25165278,-0.022696521,0
0.09337191,1.4058063,0.009564165,0
-1.6010224,-0.30047333,0.016385812,0
-0.9245802,-0.7726859,2.9169023e-06,0
-0.08035049,0.093821675,-0.0018407404,1
