0,1,2,0
-1.6811469,-0.0014566788,0.6429384,0
-2.8955019,-0.027410751,2.3101285,1
-2.2824993,-0.009594396,1.3504024,1
-1.5780675,0.0033537792,0.29093993,1
-3.246479,-0.017931199,1.7528808,0
-3.0302413,-0.036281448,2.6908183,0
-2.6284597,-0.03070086,2.521764,0
0.89820033,-0.0031540608,-0.31650734,1
-3.0842,-0.016050057,1.6762836,0
-2.2318273,-0.0152497515,1.666667,0
-1.1187974,-0.0132890055,1.4180477,0
-0.5186471,0.004094353,-0.16565347,0
-2.6652741,0.0023368476,0.5222075,0
-2.786776,-0.023646478,2.1080573,0
-0.24771777,0.013963908,-1.5229676,0
-1.0548208,0.008042252,-0.33401513,1
-1.019767,-0.00755493,1.0762048,0
-3.209895,-0.013103348,1.5164495,0
-3.3823187,-0.020364158,1.860143,0
-2.2500787,-0.025605436,2.2131965,0
-2.3513005,-0.018486481,1.782527,0
-2.6791008,-0.029311767,2.4363215,0
-2.4895504,-0.031081267,2.555684,1
-2.7103357,-0.034667917,2.7090478,0
-1.789285,0.0058998726,0.2016027,1
-3.7856684,-0.013654693,1.4228122,0
-2.984996,-0.025217477,2.1770504,0
-2.9546714,-0.016172262,1.6936262,0
-2.4987278,0.004038388,0.35458124,0
-1.0233659,-0.01005099,1.0269303,0
-3.2198133,-0.021917284,1.9651421,1
-1.0772561,-0.014830027,1.4892985,1
-3.4051356,-0.006497382,1.1380757,0
-2.4983714,-0.023786414,2.1360772,1
0.027278066,-0.004764614,0.30900466,1
-2.2486272,-0.018853948,1.8693088,0
-0.2616744,0.0059425104,-0.50418067,0
-2.5448732,-0.007979089,1.2767773,0
-2.1662526,-0.028156657,2.3676906,1
-2.4055457,-0.0065995078,1.1943272,1
-2.862159,-0.024986954,2.1759036,0
-0.070002735,0.006433826,-0.6561105,1
-0.48009202,-0.006688074,0.64907753,1
-2.6941273,-0.026678978,2.283703,1
-3.1056886,-0.02818048,2.318116,1
-2.8152292,-0.009612112,1.3673288,1
-2.6991422,-0.012309084,1.5067635,1
-1.6561282,-0.0020437073,0.6742352,0
-0.51992625,0.009270936,-0.72384906,0
-1.851613,0.006903313,0.11487198,0
-2.8569992,-0.015351216,1.6582999,0
-1.7329586,0.0007357849,0.66334796,1
-1.9006853,-0.01171117,1.3168063,1
-2.844083,0.0024730396,0.6040441,1
-3.2347548,-0.029988963,2.3610387,1
-1.813477,-0.020890243,1.876956,0
-1.4675517,0.005205378,0.17947412,0
-1.7833235,-0.02167948,2.0076709,1
-1.171974,0.009695044,-0.45669174,1
-2.1337438,-0.017329147,1.7824882,1
-2.8083065,-0.019847475,1.8985298,0
-1.8870149,-0.018810395,1.7580258,1
1.1954391,0.0013171146,-1.1005557,0
-0.89604235,-0.011174742,1.2400136,0
-1.0741606,-0.008644204,0.9530653,1
-3.2225003,-0.038799837,2.7471309,1
-1.100283,-0.00025246013,0.41402006,0
-0.42005098,-0.008271534,0.7218034,1
-3.2252452,-0.030168807,2.3714755,1
-2.728097,-0.028030235,2.3587687,1
-2.6860209,-0.0347642,2.7199426,1
0.9322708,-0.0019234912,-0.4470961,1
-2.6344252,-0.03364768,2.685689,0
-2.6367567,-0.030335143,2.4992995,1
-0.091795266,0.011865314,-1.3195488,0
-2.6898642,-0.025750384,2.2328825,1
1.2354867,0.0011432497,-1.1285412,1
-2.3755965,-0.02673474,2.3079731,1
-0.9113856,0.004771795,0.008263588,1
-2.1205528,-0.018814467,1.7855682,1
-3.164359,-0.011252198,1.4295242,0
-3.1318586,-0.024512503,2.1206906,0
-2.8080573,-0.023028996,2.071967,1
-3.2498457,-0.029623834,2.3410125,1
0.7303154,-0.0035604197,-0.09078574,1
-3.1361725,-0.020887991,1.9200569,0
-2.7253304,-0.031385757,2.5543568,1
-1.884304,-0.012055624,1.3358974,1
-2.9410357,-0.038026486,2.7912421,1
-0.5840056,0.001455483,0.11184096,0
-2.2963169,-0.0290763,2.4481294,0
-2.2752306,-0.01414227,1.6055368,1
-0.5265977,0.004265125,-0.17844439,1
-1.1327244,-0.016705513,1.4656181,0
0.22294396,0.01229362,-1.6675916,0
-2.6205802,-0.027332544,2.3270626,0
-2.125226,-0.012508643,1.3987155,0
-2.3545945,-0.0076988535,1.2511417,1
-0.6884838,-0.009855778,0.91453373,1
-2.247462,0.00039039645,0.77264357,1
-1.4821854,0.010340657,-0.4358096,0
-2.0194995,-0.004654609,1.0503726,0
-2.1250632,0.0028907452,0.56501603,0
0.5336192,0.0070046335,-1.2383275,0
-0.9495553,-0.0092932265,1.1560996,1
-1.312361,-0.011037835,1.161518,1
-3.1169477,-0.0023825206,0.85563207,1
-2.845087,0.0011077784,0.6197313,1
-0.8815243,0.0113723595,-0.77714086,1
-3.3562663,-0.012500429,1.4636896,1
-1.1140273,-0.017510787,1.5087979,1
-2.6266487,-0.028094448,2.3718495,1
-3.2222345,-0.012712814,1.4956217,0
-2.9855928,-0.02174332,1.9837167,1
-1.525908,-0.016395893,1.6765821,0
-2.4604368,-0.028404417,2.3917065,1
0.5039907,0.0045556985,-0.8610885,0
-2.6196382,-0.02092684,1.9712467,1
-1.160989,0.012530101,-0.77357197,0
-3.156581,-0.02022579,1.8823261,0
-2.7454293,-0.030778686,2.5165973,1
-0.18246979,0.0026535997,-0.18672848,1
-1.5413234,0.0024036523,0.48384702,1
-2.5224285,0.004969652,0.3612672,0
-1.8507671,-0.01943394,1.8873655,1
-3.2532618,-0.030459916,2.3763857,0
-1.0315182,-0.0069914823,1.0487442,0
-2.9705498,-0.035195302,2.660119,1
0.35887545,-0.003343002,0.13726091,1
-2.9238281,-0.016786419,1.7276206,1
-0.9293316,-0.012540286,1.1535233,1
-0.8580617,-0.005413729,0.6921892,0
-1.9233644,-0.024079915,2.0911224,0
-2.5103178,-0.027122708,2.3124454,0
0.17933756,-0.0027987165,0.09698129,1
-2.439077,-0.021619823,2.0190108,1
-3.4769309,-0.020611847,1.859352,0
1.4028976,-0.0024700062,-0.79102755,0
-3.3154628,-0.016006373,1.6470237,0
-1.5344918,0.0023172097,0.49013555,0
-2.8220367,-0.022597276,2.0468588,0
-1.8282332,-0.02005265,1.9204738,1
-0.8582277,-0.015296925,1.2949317,1
-0.9379781,-0.012210927,1.1364787,1
-0.16078788,0.010209817,-1.0579305,1
-3.401854,-0.025868107,2.1359143,0
-2.8778634,-0.014674289,1.6227052,0
-1.5448462,-0.021935415,1.8923342,1
-2.1343293,-0.017136559,1.7722095,0
-2.810931,-0.009539923,1.3642647,0
-2.1928494,0.0040187603,0.3619566,1
-2.3852794,-0.026332924,2.2846594,1
-1.0846715,-0.008142794,0.9257623,0
-1.3317595,-0.010404844,1.1267647,1
-1.9817896,-0.0054017836,1.090704,1
-1.8219888,-0.0029599867,0.92675364,1
-2.4248164,-0.028923841,2.431892,1
-1.2083956,-0.0051518856,0.7662779,0
-3.3592234,-0.012373102,1.4567614,1
-3.326565,-0.021811012,1.9448006,1
1.1631799,-0.003386152,-0.48466086,0
-2.7362235,0.0007547708,0.77428687,0
-2.9939516,-0.018129673,1.7908134,0
-3.4412549,-0.021645382,1.9198768,0
-0.6012666,-0.0036474746,0.4988438,0
-3.278136,-0.037622005,2.6806116,1
-1.2962794,-0.0015931167,0.75128436,1
-3.2613165,-0.00637525,1.1611414,0
-1.7826316,-0.021403568,1.9928633,1
-1.1072072,-0.005178207,0.95659554,1
-1.7843621,-0.021341342,1.9895256,1
-2.972206,-0.03293475,2.5614724,1
-1.9617071,0.00460728,0.37434673,1
-0.27736658,-0.003932538,0.39702284,0
0.49281126,0.0027204668,-0.59203935,1
-3.2045724,-0.013004411,1.5125813,0
-0.5126994,0.0100141,-0.8058436,0
-0.6835102,-0.009762888,0.9087546,0
-1.4210768,0.0005624965,0.6132189,0
-0.9197209,0.0024082148,0.1594193,1
-3.2788155,-0.026447946,2.1950672,0
-1.8103008,-0.020634383,1.8613198,1
0.30467433,-0.005178832,0.19208193,1
-3.1109111,-0.040861428,2.867484,0
-2.700323,-0.034291685,2.69547,1
-2.789871,-0.030667612,2.5133333,0
-1.2352219,-0.0044236896,0.7268306,0
-0.104132295,0.0041098865,-0.38647056,1
-1.7892051,-0.021137282,1.9785866,0
-0.16967016,0.0142097995,-1.6044538,0
-1.3502047,-0.0015800362,0.5725434,0
-1.5132265,0.010161461,-0.30716372,0
-2.290192,-0.02421238,2.129247,1
-0.0022653341,0.014819222,-1.7908311,0
-2.1703491,-0.024402123,2.1809816,1
-0.15096354,0.002292893,-0.16602635,0
0.42214805,-0.004352678,0.1749525,0
-0.43668115,-0.007438116,0.6812922,0
-0.0034130812,0.013711132,-1.633456,0
-1.4360503,0.0008471003,0.5939319,0
-1.981358,-0.01595134,1.6996486,1
-2.7788467,-0.023502566,2.1004846,0
-2.5101552,0.0048995214,0.37305164,1
-1.5518076,-0.021361133,1.8590424,1
